barcode,product_name,front_image,ingredients_image,nutrition_image,packaging_image
0111111111231,"More Fresh 100% whole wheat bread","https://images.openfoodfacts.org/images/products/011/111/111/1231/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/011/111/111/1231/ingredients_en.7.full.jpg","https://images.openfoodfacts.org/images/products/011/111/111/1231/nutrition_en.8.full.jpg",""
8901725006969,"sunfeast all rounder chatpata","https://images.openfoodfacts.org/images/products/890/172/500/6969/front_en.3.full.jpg","","",""
8906036070470,"Rajesh Chole Masala","https://images.openfoodfacts.org/images/products/890/603/607/0470/front_en.3.full.jpg","","",""
8906009994055,"Elite Dreams Choco Brownie Cake","https://images.openfoodfacts.org/images/products/890/600/999/4055/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/600/999/4055/ingredients_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/600/999/4055/nutrition_en.9.full.jpg",""
8901063012660,"Milk Bikis","https://images.openfoodfacts.org/images/products/890/106/301/2660/front_en.10.full.jpg","https://images.openfoodfacts.org/images/products/890/106/301/2660/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/890/106/301/2660/nutrition_en.9.full.jpg",""
8906016100814,"warana long life milk","https://images.openfoodfacts.org/images/products/890/601/610/0814/front_en.4.full.jpg","","",""
8902901049718,"Good Life Pista Roasted & Salted","https://images.openfoodfacts.org/images/products/890/290/104/9718/front_en.3.full.jpg","","",""
7754171001238,"Bluedots Blueberries","https://images.openfoodfacts.org/images/products/775/417/100/1238/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/775/417/100/1238/ingredients_en.5.full.jpg","",""
5059883417059,"Impact Whey Protein","https://images.openfoodfacts.org/images/products/505/988/341/7059/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/505/988/341/7059/ingredients_en.20.full.jpg","https://images.openfoodfacts.org/images/products/505/988/341/7059/nutrition_en.13.full.jpg","https://images.openfoodfacts.org/images/products/505/988/341/7059/packaging_en.9.full.jpg"
8904335602408,"Coffe Rush 10g Protein Bar","https://images.openfoodfacts.org/images/products/890/433/560/2408/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/433/560/2408/nutrition_en.5.full.jpg",""
8908012307174,"ROASTED SUPERSNACK MULTISEED","https://images.openfoodfacts.org/images/products/890/801/230/7174/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/801/230/7174/ingredients_en.10.full.jpg","https://images.openfoodfacts.org/images/products/890/801/230/7174/nutrition_en.11.full.jpg",""
8902901230963,"raw peanut","https://images.openfoodfacts.org/images/products/890/290/123/0963/front_en.3.full.jpg","","",""
4902607932165,"raw peanut","https://images.openfoodfacts.org/images/products/490/260/793/2165/front_en.3.full.jpg","","",""
8904053502493,"Goldiee Mixed Pickle","https://images.openfoodfacts.org/images/products/890/405/350/2493/front_en.4.full.jpg","","",""
8904132975507,"Campa Orange Flavour","https://images.openfoodfacts.org/images/products/890/413/297/5507/front_en.17.full.jpg","https://images.openfoodfacts.org/images/products/890/413/297/5507/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/890/413/297/5507/nutrition_en.9.full.jpg",""
0630456848415,"Honey Beef Pickle","https://images.openfoodfacts.org/images/products/063/045/684/8415/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/063/045/684/8415/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/063/045/684/8415/nutrition_en.18.full.jpg",""
8901063325708,"Britannia Toastea Butter Rusk","https://images.openfoodfacts.org/images/products/890/106/332/5708/front_en.3.full.jpg","","",""
8901063325753,"Britannia Toastea Premium Bake Rusk","https://images.openfoodfacts.org/images/products/890/106/332/5753/front_en.3.full.jpg","","",""
0000101403165,"Onion","https://images.openfoodfacts.org/images/products/000/010/140/3165/front_en.3.full.jpg","","",""
8906005506924,"bikaji sub-kuch namkeen","https://images.openfoodfacts.org/images/products/890/600/550/6924/front_en.16.full.jpg","https://images.openfoodfacts.org/images/products/890/600/550/6924/ingredients_en.11.full.jpg","https://images.openfoodfacts.org/images/products/890/600/550/6924/nutrition_en.4.full.jpg",""
8901721002934,"prabhuji rosogolla","https://images.openfoodfacts.org/images/products/890/172/100/2934/front_en.3.full.jpg","","",""
8901058001433,"Rich Tomato Ketchup","https://images.openfoodfacts.org/images/products/890/105/800/1433/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/105/800/1433/ingredients_en.13.full.jpg","https://images.openfoodfacts.org/images/products/890/105/800/1433/nutrition_en.7.full.jpg",""
8906113491662,"Tata Soulfull Rusk Elaichi","https://images.openfoodfacts.org/images/products/890/611/349/1662/front_te.3.full.jpg;https://images.openfoodfacts.org/images/products/890/611/349/1662/front_en.8.full.jpg","https://images.openfoodfacts.org/images/products/890/611/349/1662/ingredients_en.10.full.jpg;https://images.openfoodfacts.org/images/products/890/611/349/1662/ingredients_te.5.full.jpg","https://images.openfoodfacts.org/images/products/890/611/349/1662/nutrition_en.11.full.jpg;https://images.openfoodfacts.org/images/products/890/611/349/1662/nutrition_te.7.full.jpg",""
8901030686726,"Mixed fruit jam","https://images.openfoodfacts.org/images/products/890/103/068/6726/front_en.5.full.jpg","","",""
8901808000457,"Weikfield Jelly Crystals Mix Strawberry Flavoured","https://images.openfoodfacts.org/images/products/890/180/800/0457/front_en.5.full.jpg","","",""
8901808000525,"Weikfield Jelly Crystals Mix Raspberry Flavoured","https://images.openfoodfacts.org/images/products/890/180/800/0525/front_en.3.full.jpg","","",""
8904132949249,"dhania power","https://images.openfoodfacts.org/images/products/890/413/294/9249/front_en.3.full.jpg","","",""
8901725121136,"Aashirvaad Chakki Atta","https://images.openfoodfacts.org/images/products/890/172/512/1136/front_en.3.full.jpg","","",""
8901512925206,"Sunfeast Popz Hazelnut Crunch","https://images.openfoodfacts.org/images/products/890/151/292/5206/front_en.4.full.jpg","","",""
8906082580084,"Protein Max Eggs","https://images.openfoodfacts.org/images/products/890/608/258/0084/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/608/258/0084/nutrition_en.13.full.jpg",""
8901030540882,"Red label","https://images.openfoodfacts.org/images/products/890/103/054/0882/front_en.3.full.jpg","","",""
8906009440569,"Saras Chhach","https://images.openfoodfacts.org/images/products/890/600/944/0569/front_en.3.full.jpg","","",""
8903023305706,"surja moong dal mix","https://images.openfoodfacts.org/images/products/890/302/330/5706/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/302/330/5706/ingredients_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/302/330/5706/nutrition_en.9.full.jpg",""
8903023305720,"surja nimki fried","https://images.openfoodfacts.org/images/products/890/302/330/5720/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/302/330/5720/ingredients_en.5.full.jpg","",""
8903023305607,"surja bhujia plain","https://images.openfoodfacts.org/images/products/890/302/330/5607/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5607/nutrition_en.7.full.jpg",""
8901905017471,"stripe tease chocolate cake","https://images.openfoodfacts.org/images/products/890/190/501/7471/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/190/501/7471/ingredients_en.8.full.jpg","https://images.openfoodfacts.org/images/products/890/190/501/7471/nutrition_en.9.full.jpg","https://images.openfoodfacts.org/images/products/890/190/501/7471/packaging_en.17.full.jpg"
8903023305690,"surja green matar","https://images.openfoodfacts.org/images/products/890/302/330/5690/front_en.3.full.jpg","","",""
8903023305577,"surja agra dal moth","https://images.openfoodfacts.org/images/products/890/302/330/5577/front_en.3.full.jpg","","",""
8903023305546,"surja chanachur plain","https://images.openfoodfacts.org/images/products/890/302/330/5546/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5546/nutrition_en.7.full.jpg",""
8903023305782,"surja roasted chira mix","https://images.openfoodfacts.org/images/products/890/302/330/5782/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5782/nutrition_en.7.full.jpg",""
8903023305669,"surja bundi masala","https://images.openfoodfacts.org/images/products/890/302/330/5669/front_en.3.full.jpg","","",""
8903023305638,"surja jhurimasala","https://images.openfoodfacts.org/images/products/890/302/330/5638/front_en.3.full.jpg","","",""
8903023305584,"surja mahin agra bhujia","https://images.openfoodfacts.org/images/products/890/302/330/5584/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5584/nutrition_en.7.full.jpg",""
8903023305492,"surja chana chips plain","https://images.openfoodfacts.org/images/products/890/302/330/5492/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5492/nutrition_en.7.full.jpg",""
8903023305447,"surja fried alu chips","https://images.openfoodfacts.org/images/products/890/302/330/5447/front_en.3.full.jpg","","",""
8903023305737,"surja swali","https://images.openfoodfacts.org/images/products/890/302/330/5737/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5737/nutrition_en.7.full.jpg",""
8903023305454,"surja kai Dana","https://images.openfoodfacts.org/images/products/890/302/330/5454/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5454/nutrition_en.7.full.jpg",""
8908001105347,"on1y cardamom","https://images.openfoodfacts.org/images/products/890/800/110/5347/front_en.3.full.jpg","","",""
8908001105279,"the only all purpose mix 40g","https://images.openfoodfacts.org/images/products/890/800/110/5279/front_en.4.full.jpg","","",""
8901248749527,"Zandu Honey","https://images.openfoodfacts.org/images/products/890/124/874/9527/front_en.5.full.jpg","","",""
8903023305560,"surja gathia","https://images.openfoodfacts.org/images/products/890/302/330/5560/front_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/302/330/5560/ingredients_en.8.full.jpg","",""
8903023305621,"surja gujrati chanachur mix","https://images.openfoodfacts.org/images/products/890/302/330/5621/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5621/nutrition_en.7.full.jpg",""
8903023305553,"surja chanachur jhal","https://images.openfoodfacts.org/images/products/890/302/330/5553/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/302/330/5553/nutrition_en.8.full.jpg",""
8903023305485,"surja bhawnagri jhal","https://images.openfoodfacts.org/images/products/890/302/330/5485/front_en.3.full.jpg","","",""
8903023305775,"surja chana roasted","https://images.openfoodfacts.org/images/products/890/302/330/5775/front_en.3.full.jpg","","",""
0890601561023,"Lokenath Bhujiyawala chana dal","https://images.openfoodfacts.org/images/products/089/060/156/1023/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/089/060/156/1023/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/089/060/156/1023/nutrition_en.6.full.jpg",""
8903023305539,"Surja corn mix nimkeen","https://images.openfoodfacts.org/images/products/890/302/330/5539/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/302/330/5539/ingredients_en.5.full.jpg","",""
8906009809663,"Waffy orange flavour","https://images.openfoodfacts.org/images/products/890/600/980/9663/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/600/980/9663/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/890/600/980/9663/nutrition_en.8.full.jpg","https://images.openfoodfacts.org/images/products/890/600/980/9663/packaging_en.19.full.jpg"
0769807238367,"Curry it Hyderabadi Biryani Cooking Paste","https://images.openfoodfacts.org/images/products/076/980/723/8367/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/076/980/723/8367/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/076/980/723/8367/nutrition_en.7.full.jpg",""
8904281501275,"Gopala Plain Bhujia","https://images.openfoodfacts.org/images/products/890/428/150/1275/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/428/150/1275/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/890/428/150/1275/nutrition_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/428/150/1275/packaging_en.9.full.jpg"
8907083111024,"Snack Factory Makhana Popped Fox Nuts","https://images.openfoodfacts.org/images/products/890/708/311/1024/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/708/311/1024/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/890/708/311/1024/nutrition_en.7.full.jpg",""
8906014643016,"Gagan Vansaspati","https://images.openfoodfacts.org/images/products/890/601/464/3016/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/601/464/3016/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/890/601/464/3016/nutrition_en.12.full.jpg","https://images.openfoodfacts.org/images/products/890/601/464/3016/packaging_en.11.full.jpg"
8908800061046,"Plum Cake","https://images.openfoodfacts.org/images/products/890/880/006/1046/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/880/006/1046/ingredients_en.18.full.jpg","https://images.openfoodfacts.org/images/products/890/880/006/1046/nutrition_en.9.full.jpg",""
8906117360995,"Country Delight Low Malai Milk","https://images.openfoodfacts.org/images/products/890/611/736/0995/front_en.8.full.jpg","https://images.openfoodfacts.org/images/products/890/611/736/0995/ingredients_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/611/736/0995/nutrition_en.4.full.jpg",""
0745125232195,"Crisspy Dosa batter","https://images.openfoodfacts.org/images/products/074/512/523/2195/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/074/512/523/2195/ingredients_en.4.full.jpg","https://images.openfoodfacts.org/images/products/074/512/523/2195/nutrition_en.5.full.jpg",""
8908015184017,"Milchy Milk Toned Milk","https://images.openfoodfacts.org/images/products/890/801/518/4017/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/801/518/4017/ingredients_en.4.full.jpg","https://images.openfoodfacts.org/images/products/890/801/518/4017/nutrition_en.5.full.jpg",""
